path,file_type,field_or_key,shape_or_columns,category_mapping,spatial_alignment_evidence,temporal_alignment_evidence,notes,source,source_scope
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.train_rainfall_depth_consistency,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.train_rainfall_depth_consistency_weighted,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.train_rainfall_depth_consistency_weighted,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.train_rainfall_depth_consistency_weighted,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.train_topography_regularization,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.train_topography_regularization_weighted,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.val_rainfall_depth_consistency,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.val_rainfall_depth_consistency,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.val_rainfall_depth_consistency,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.val_rainfall_depth_consistency_weighted,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.val_rainfall_depth_consistency_weighted,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.val_rainfall_depth_consistency_weighted,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.val_topography_regularization,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,27.val_topography_regularization_weighted,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.train_rainfall_depth_consistency,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.train_rainfall_depth_consistency,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.train_rainfall_depth_consistency,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.train_rainfall_depth_consistency_weighted,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.train_rainfall_depth_consistency_weighted,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.train_rainfall_depth_consistency_weighted,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.train_topography_regularization,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.train_topography_regularization_weighted,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.val_rainfall_depth_consistency,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.val_rainfall_depth_consistency,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.val_rainfall_depth_consistency,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.val_rainfall_depth_consistency_weighted,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.val_rainfall_depth_consistency_weighted,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.val_rainfall_depth_consistency_weighted,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.val_topography_regularization,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,28.val_topography_regularization_weighted,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.train_rainfall_depth_consistency,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.train_rainfall_depth_consistency,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.train_rainfall_depth_consistency,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.train_rainfall_depth_consistency_weighted,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.train_rainfall_depth_consistency_weighted,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.train_rainfall_depth_consistency_weighted,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.train_topography_regularization,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.train_topography_regularization_weighted,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.val_rainfall_depth_consistency,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.val_rainfall_depth_consistency,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.val_rainfall_depth_consistency,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.val_rainfall_depth_consistency_weighted,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.val_rainfall_depth_consistency_weighted,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.val_rainfall_depth_consistency_weighted,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.val_topography_regularization,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,29.val_topography_regularization_weighted,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.train_rainfall_depth_consistency,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.train_rainfall_depth_consistency,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.train_rainfall_depth_consistency,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.train_rainfall_depth_consistency_weighted,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.train_rainfall_depth_consistency_weighted,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.train_rainfall_depth_consistency_weighted,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.train_topography_regularization,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.train_topography_regularization_weighted,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.val_rainfall_depth_consistency,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.val_rainfall_depth_consistency,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.val_rainfall_depth_consistency,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.val_rainfall_depth_consistency_weighted,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.val_rainfall_depth_consistency_weighted,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.val_rainfall_depth_consistency_weighted,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.val_topography_regularization,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,30.val_topography_regularization_weighted,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.train_rainfall_depth_consistency,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.train_rainfall_depth_consistency,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.train_rainfall_depth_consistency,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.train_rainfall_depth_consistency_weighted,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.train_rainfall_depth_consistency_weighted,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.train_rainfall_depth_consistency_weighted,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.train_topography_regularization,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.train_topography_regularization_weighted,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.val_rainfall_depth_consistency,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.val_rainfall_depth_consistency,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.val_rainfall_depth_consistency,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.val_rainfall_depth_consistency_weighted,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.val_rainfall_depth_consistency_weighted,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.val_rainfall_depth_consistency_weighted,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.val_topography_regularization,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,31.val_topography_regularization_weighted,,DEM/static_elevation_alignment,,,Matched terms: topography,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,32.train_rainfall_depth_consistency,,source_sink_terms,,,Matched terms: rainfall,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,32.train_rainfall_depth_consistency,,hydrodynamic_state_variables,,,Matched terms: depth,,run_output
runs/phase10_margin_aware_boundary_band_seed202_40e/history.json,json,32.train_rainfall_depth_consistency,,rainfall_source_alignment,,,Matched terms: rainfall,,run_output
